symbol,quarter,total_revenue,net_income,gross_profit,operating_income,ebitda,research_development,interest_expense,total_assets,stockholders_equity,total_debt,cash_and_equivalents,inventory,accounts_receivable,operating_cash_flow,free_cash_flow,capital_expenditure,change_in_cash
KLAC,2024-12-31,3076851000.0,824527000.0,1855390000.0,1242152000.0,1242152000.0,346157000.0,74981000.0,15001696000.0,3584549000.0,6072613000.0,1838278000.0,3046340000.0,2334977000.0,849515000.0,941838000.0,92323000.0,
KLAC,2024-09-30,2841541000.0,945851000.0,1694110000.0,1119923000.0,1257628000.0,323145000.0,82171000.0,15681737000.0,3559714000.0,6826095000.0,1977202000.0,3109837000.0,2024563000.0,995238000.0,1055631000.0,60393000.0,
KLAC,2024-06-30,2566232000.0,836446000.0,1592177000.0,1052523999.0,1128880000.0,323529000.0,82836000.0,15433566000.0,3368328000.0,6819643000.0,1977129000.0,3034781000.0,1902300000.0,892615000.0,953360000.0,60745000.0,
KLAC,2024-03-31,2355391000.0,601541000.0,1392222000.0,848334000.0,881252000.0,321590000.0,79981000.0,14957289000.0,3094885000.0,6823686000.0,1848167000.0,3007053000.0,1712878000.0,909978000.0,981771000.0,71793000.0,
KLAC,2023-12-31,2486726000.0,582534000.0,1509980000.0,952318000.0,864535000.0,320418000.0,74202000.0,14280501000.0,3043711000.0,6084205000.0,1665054000.0,3038628000.0,1944822000.0,622242000.0,699043000.0,76801000.0,
KLAC,2023-09-30,2396956000.0,741375000.0,1450065000.0,899206000.0,1028348000.0,311214000.0,74234000.0,14136841000.0,2990217000.0,5891731000.0,1711570000.0,3007705000.0,1757417000.0,883740000.0,951785000.0,68045000.0,
KLAC,2023-06-30,2355137000.0,684654000.0,1392188000.0,824221000.0,953810000.0,317110000.0,73491000.0,14072357000.0,2919753000.0,5890736000.0,1927865000.0,2876784000.0,1935399000.0,-1751575000.0,-1672892000.0,78683000.0,373310000.0
KLAC,2023-03-31,2432608000.0,697837000.0,1427262000.0,860593000.0,980311000.0,328276000.0,74774000.0,13683549000.0,2682781000.0,5923262000.0,1568513000.0,2749743000.0,1940067000.0,1010855000.0,1095769000.0,84914000.0,-5073000.0
KLAC,2022-12-31,2983887000.0,978795000.0,1775101000.0,1199179000.0,1320761000.0,332826000.0,74280000.0,13729074000.0,2603260000.0,6145336000.0,1571477000.0,2535375000.0,2282925000.0,688290000.0,781932000.0,93642000.0,-263635000.0
KLAC,2022-09-30,2724424000.0,1025991000.0,1683198000.0,1110703000.0,1246361000.0,318515000.0,74395000.0,13123652000.0,2102074000.0,6343450000.0,1819280000.0,2408325000.0,1857320000.0,1011545000.0,1095897000.0,84352000.0,252343000.0
KLAC,2022-06-30,2486739000.0,805374000.0,1508175000.0,971945000.0,1094574000.0,296881000.0,44197000.0,12597088000.0,1401351000.0,6660718000.0,1584908000.0,2146889000.0,1926624000.0,-1674244000.0,-1601084000.0,73160000.0,190109000.0
KLAC,2022-03-31,2288676000.0,730572000.0,1396585000.0,894907000.0,978390000.0,285189000.0,39978000.0,12017812000.0,4080307000.0,3730957000.0,1415172000.0,1982297000.0,1618867000.0,818878000.0,919182000.0,100304000.0,-237019000.0
KLAC,2021-12-31,2352630000.0,717444000.0,1444468000.0,965958000.0,1050023000.0,265031000.0,37852000.0,11680237000.0,4048527000.0,3444106000.0,1657057000.0,1829412000.0,1825052000.0,810798000.0,875699000.0,64901000.0,146688000.0
KLAC,2021-09-30,2083838000.0,1068417000.0,1270214000.0,818800000.0,889484000.0,258153000.0,38312000.0,11146477000.0,3860930000.0,3443436000.0,1509564000.0,1715339000.0,1558851000.0,863797000.0,932752000.0,68955000.0,79461000.0
KLAC,2021-06-30,1925471000.0,632978000.0,1153230000.0,719780000.0,833181000.0,241428000.0,39970000.0,10271124000.0,3377554000.0,3442767000.0,1434610000.0,1575380000.0,1396531000.0,465622000.0,520997000.0,55375000.0,-20825000.0
KLAC,2021-03-31,1803773000.0,567496000.0,1094144000.0,672147000.0,763581000.0,238957000.0,39092000.0,9939240000.0,3114856000.0,3442097000.0,1452150000.0,1450588000.0,1301698000.0,646150000.0,707333000.0,61183000.0,30109000.0
KLAC,2020-12-31,1650870000.0,457251000.0,981137000.0,570164000.0,650260000.0,229064000.0,38880000.0,9814644000.0,2935182000.0,3461465000.0,1431466000.0,1420618000.0,1313564000.0,561081000.0,620225000.0,59144000.0,203812000.0
KLAC,2020-09-30,1538620000.0,420567000.0,918058000.0,526389000.0,603258000.0,219038000.0,39386000.0,9320096000.0,2747184000.0,3449821000.0,2043453000.0,1394225000.0,1028883000.0,512171000.0,568096000.0,55925000.0,-26355000.0
KNSA,2025-06-30,156797000.0,17832000.0,85763000.0,20160000.0,20160000.0,18753000.0,,661150000.0,495007000.0,9765000.0,192037000.0,48181000.0,31910000.0,28090000.0,28255000.0,165000.0,
KNSA,2025-03-31,137785000.0,8539000.0,76127000.0,13272000.0,13617000.0,19325000.0,,599326000.0,457489000.0,9915000.0,157132000.0,22069000.0,40065000.0,22324000.0,22423000.0,99000.0,
KNSA,2024-12-31,122536000.0,-8888000.0,184762000.0,-19299000.0,-18899000.0,35215000.0,,580553000.0,438436000.0,9855000.0,183581000.0,26364000.0,41724000.0,18770000.0,18963000.0,193000.0,
KNSA,2024-09-30,112214000.0,-12693000.0,62798000.0,-9658000.0,-9259000.0,26057000.0,,555298000.0,437006000.0,10595000.0,97376000.0,28680000.0,24888000.0,-2236000.0,-2236000.0,0.0,
KNSA,2024-06-30,108631000.0,-3908000.0,66176000.0,-117000.0,313000.0,23898000.0,,542428000.0,435095000.0,11402000.0,99271000.0,34858000.0,20451000.0,5168000.0,5168000.0,0.0,
KNSA,2024-03-31,79858000.0,-17704000.0,48320000.0,-16542000.0,-16076000.0,26180000.0,,519673000.0,431895000.0,12143000.0,141078000.0,27278000.0,15995000.0,3987000.0,4071000.0,84000.0,
KNSA,2023-12-31,83395000.0,25237000.0,56636000.0,81000.0,317000.0,19816000.0,1832000.0,526322000.0,438839000.0,12258000.0,107954000.0,31122000.0,21266000.0,4325000.0,4381000.0,56000.0,
KNSA,2023-09-30,67046000.0,-13855000.0,40647000.0,-10927000.0,-10324000.0,17106000.0,,483063000.0,-503187000.0,12964000.0,117828000.0,25583000.0,3041000.0,16986000.0,17002000.0,16000.0,
KNSA,2023-06-30,71473000.0,14972000.0,49788000.0,-3154000.0,-2552000.0,23767000.0,,484332000.0,-489332000.0,13521000.0,112567000.0,23958000.0,24650000.0,-3743000.0,-3709000.0,34000.0,31949000.0
KNSA,2023-03-31,48345000.0,-12270000.0,41309000.0,-11196000.0,-10600000.0,15172000.0,1832000.0,442862000.0,-504304000.0,5615000.0,80618000.0,23425000.0,7424000.0,-4267000.0,-4243000.0,24000.0,-42097000.0
KNSA,2022-12-31,61884000.0,4461000.0,47652000.0,6047000.0,7923000.0,14390000.0,794000.0,459672000.0,-492034000.0,5919000.0,122715000.0,21599000.0,20316000.0,-11576000.0,-11544000.0,32000.0,-53046000.0
KNSA,2022-09-30,99135000.0,224093000.0,87575000.0,46413000.0,46413000.0,16485000.0,322000.0,459953000.0,-496495000.0,6709000.0,175761000.0,14621000.0,11159000.0,62053000.0,62075000.0,22000.0,81454000.0
KNSA,2022-06-30,26972000.0,-19981000.0,21943000.0,-19368000.0,-18717000.0,13798000.0,103000.0,210576000.0,-720588000.0,4614000.0,94307000.0,19916000.0,7808000.0,-7824000.0,-7709000.0,115000.0,30983000.0
KNSA,2022-03-31,32189000.0,-25210000.0,27970000.0,-23251000.0,-22663000.0,20817000.0,34000.0,230965000.0,-700607000.0,5407000.0,63324000.0,13223000.0,29440000.0,-36846000.0,-36731000.0,115000.0,-59146000.0
KNSA,2021-12-31,18745000.0,-36333000.0,14878000.0,-36131000.0,-35463000.0,27433000.0,77000.0,232800000.0,185037000.0,6050000.0,122470000.0,3675000.0,3985000.0,-18884000.0,-18633000.0,251000.0,-67713000.0
KNSA,2021-09-30,12095000.0,-30544000.0,9328000.0,-30667000.0,-30009000.0,19236000.0,5000.0,252859000.0,214048000.0,6745000.0,190183000.0,5606000.0,3224000.0,-28509000.0,-28458000.0,51000.0,22020000.0
KNSA,2021-06-30,7704000.0,-41563000.0,5238000.0,-40555000.0,-39838000.0,23945000.0,6000.0,279208000.0,235785000.0,6136000.0,167953000.0,6381000.0,2551000.0,-38783000.0,-38724000.0,59000.0,48097000.0
KNSA,2021-03-31,0.0,-49484000.0,-883000.0,-49283000.0,-48971000.0,28683000.0,9000.0,311158000.0,270696000.0,6574000.0,119856000.0,2189000.0,210000.0,-40122000.0,-20068000.0,20054000.0,5818000.0
KNSA,2020-12-31,0.0,-53657000.0,,-52898000.0,-52331000.0,37398000.0,30000.0,349464000.0,311935000.0,6985000.0,114038000.0,,,-41191000.0,-41136000.0,55000.0,28164000.0
KNSA,2020-09-30,0.0,-43836000.0,,-43218000.0,-42569000.0,31419000.0,49000.0,384413000.0,358509000.0,1547000.0,85874000.0,,,-34321000.0,-34316000.0,5000.0,-37582000.0
LIF,2025-03-31,103624000.0,4378000.0,83549000.0,2189000.0,5135000.0,30403000.0,,455422000.0,376280000.0,263000.0,168852000.0,9571000.0,55536000.0,12060000.0,13582000.0,1522000.0,
LIF,2024-12-31,115529000.0,8498000.0,85506000.0,5717000.0,8521000.0,29788000.0,,441580000.0,358545000.0,359000.0,159238000.0,8057000.0,61522000.0,12323000.0,14164000.0,1841000.0,
LIF,2024-09-30,92865000.0,7689000.0,70012000.0,-4951000.0,-2470000.0,29012000.0,,427387000.0,339691000.0,809000.0,158980000.0,13788000.0,49831000.0,6349000.0,7317000.0,968000.0,
LIF,2024-06-30,84863000.0,-10964000.0,63626000.0,-2363000.0,85000.0,27013000.0,,405939000.0,326716000.0,893000.0,160793000.0,5545000.0,40626000.0,3252000.0,4486000.0,1234000.0,
LIF,2024-03-31,78227000.0,-9777000.0,60013000.0,-6379000.0,-4003000.0,27258000.0,,318776000.0,239840000.0,6194000.0,73401000.0,6338000.0,37539000.0,10688000.0,11777000.0,1089000.0,
LIF,2023-12-31,86963000.0,-3146000.0,60139000.0,-4341000.0,-1892000.0,26017000.0,,321717000.0,247064000.0,5563000.0,68964000.0,4099000.0,42834000.0,8958000.0,9921000.0,963000.0,
LIF,2023-09-30,78624000.0,-6541000.0,57885000.0,-6507000.0,-3982000.0,24569000.0,,316412000.0,240308000.0,5692000.0,61848000.0,10936000.0,39731000.0,4094000.0,4461000.0,367000.0,
LIF,2023-06-30,70788000.0,-4413000.0,54783000.0,-4243000.0,-1507000.0,23182000.0,,311807000.0,237713000.0,9452000.0,62404000.0,10390000.0,33468000.0,3671000.0,4188000.0,517000.0,
LIF,2023-03-31,68143000.0,-14071000.0,49830000.0,-14892000.0,-12619000.0,27197000.0,,321128000.0,234820000.0,8257000.0,61394000.0,8797000.0,30980000.0,-9199000.0,-8825000.0,374000.0,
LIF,2022-12-31,71338000.0,-12303000.0,44952000.0,-12712000.0,-10344000.0,25143000.0,,339630000.0,244538000.0,7573000.0,75444000.0,10826000.0,33125000.0,-2158000.0,-2158000.0,0.0,
LIF,2022-09-30,57153000.0,-21119000.0,39240000.0,-26403000.0,-18795000.0,24569000.0,,308252000.0,215462000.0,7552000.0,43964000.0,15206000.0,23186000.0,-16369000.0,-16369000.0,0.0,
META,2025-06-30,47516000000.0,18337000000.0,39025000000.0,20441000000.0,24876000000.0,12942000000.0,241000000.0,294744000000.0,195070000000.0,49560000000.0,12005000000.0,,16561000000.0,25561000000.0,42099000000.0,16538000000.0,
META,2025-03-31,42314000000.0,16644000000.0,34742000000.0,17555000000.0,22522000000.0,12150000000.0,240000000.0,280213000000.0,185029000000.0,49519000000.0,28750000000.0,,14514000000.0,24026000000.0,36967000000.0,12941000000.0,
META,2024-12-31,48385000000.0,20838000000.0,39546000000.0,23364000000.0,28263000000.0,12180000000.0,251000000.0,276054000000.0,182637000000.0,49060000000.0,43889000000.0,,16994000000.0,27988000000.0,42413000000.0,14425000000.0,
META,2024-09-30,40589000000.0,15688000000.0,33214000000.0,17350000000.0,22057000000.0,11177000000.0,208000000.0,256408000000.0,164529000000.0,49047000000.0,43852000000.0,,14700000000.0,24724000000.0,32982000000.0,8258000000.0,
META,2024-06-30,39071000000.0,13465000000.0,31763000000.0,14847000000.0,18871000000.0,10537000000.0,128000000.0,230238000000.0,156763000000.0,37991000000.0,32045000000.0,,14505000000.0,19370000000.0,27543000000.0,8173000000.0,
META,2024-03-31,36455000000.0,12369000000.0,29815000000.0,13818000000.0,17684000000.0,9978000000.0,127000000.0,222844000000.0,149529000000.0,37633000000.0,32307000000.0,,13430000000.0,19246000000.0,25646000000.0,6400000000.0,
META,2023-12-31,40111000000.0,14017000000.0,32416000000.0,16384000000.0,19556000000.0,10517000000.0,424000000.0,229623000000.0,153168000000.0,37234000000.0,41862000000.0,,16169000000.0,19404000000.0,27069000000.0,7665000000.0,
META,2023-09-30,34146000000.0,11583000000.0,27936000000.0,13748000000.0,16607000000.0,9241000000.0,139000000.0,216274000000.0,142873000000.0,36217000000.0,36890000000.0,,12944000000.0,20402000000.0,26945000000.0,6543000000.0,
META,2023-06-30,31999000000.0,7788000000.0,26054000000.0,9392000000.0,12015000000.0,9344000000.0,116000000.0,206688000000.0,134033000000.0,36218000000.0,28785000000.0,,12511000000.0,17309000000.0,23525000000.0,6216000000.0,17398000000.0
META,2023-03-31,28645000000.0,5709000000.0,22537000000.0,7227000000.0,9751000000.0,9381000000.0,55000000.0,184491000000.0,124795000000.0,27575000000.0,11551000000.0,,11044000000.0,13998000000.0,20840000000.0,6842000000.0,-3261000000.0
META,2022-12-31,32165000000.0,4652000000.0,23829000000.0,6399000000.0,8775000000.0,9771000000.0,32000000.0,185727000000.0,125713000000.0,26591000000.0,14681000000.0,,13466000000.0,14511000000.0,23554000000.0,9043000000.0,-80000000.0
META,2022-09-30,27714000000.0,4395000000.0,21998000000.0,5664000000.0,7839000000.0,9170000000.0,77000000.0,178894000000.0,124094000000.0,25900000000.0,14308000000.0,,11227000000.0,9691000000.0,19066000000.0,9375000000.0,2138000000.0
META,2022-06-30,28822000000.0,6687000000.0,23630000000.0,8358000000.0,10337000000.0,8690000000.0,91000000.0,169779000000.0,125767000000.0,16067000000.0,12681000000.0,,11525000000.0,12197000000.0,19769000000.0,7572000000.0,-1326000000.0
META,2022-03-31,27908000000.0,7465000000.0,21903000000.0,8524000000.0,10680000000.0,7707000000.0,76000000.0,164218000000.0,123228000000.0,14053000000.0,14886000000.0,,11390000000.0,14076000000.0,19517000000.0,5441000000.0,-1363000000.0
META,2021-12-31,33671000000.0,10285000000.0,27323000000.0,12585000000.0,14599000000.0,7046000000.0,102000000.0,165987000000.0,124879000000.0,13873000000.0,16601000000.0,,14039000000.0,18104000000.0,23474000000.0,5370000000.0,2191000000.0
META,2021-09-30,29010000000.0,9194000000.0,23239000000.0,10423000000.0,12418000000.0,6316000000.0,120000000.0,169585000000.0,133360000000.0,12640000000.0,14496000000.0,,12088000000.0,14091000000.0,18404000000.0,4313000000.0,-1492000000.0
META,2021-06-30,29077000000.0,10394000000.0,23678000000.0,12367000000.0,14352000000.0,6096000000.0,121000000.0,170609000000.0,138227000000.0,12007000000.0,16186000000.0,,11698000000.0,13246000000.0,17858000000.0,4612000000.0,-3497000000.0
META,2021-03-31,26171000000.0,9497000000.0,21040000000.0,11378000000.0,13350000000.0,5197000000.0,118000000.0,163523000000.0,133657000000.0,11614000000.0,19513000000.0,,10276000000.0,12242000000.0,16514000000.0,4272000000.0,2183000000.0
META,2020-12-31,28072000000.0,11219000000.0,22862000000.0,12775000000.0,14638000000.0,5208000000.0,136000000.0,159316000000.0,128290000000.0,10654000000.0,17576000000.0,,11335000000.0,14040000000.0,18653000000.0,4613000000.0,5660000000.0
META,2020-09-30,21470000000.0,7846000000.0,17276000000.0,8040000000.0,9738000000.0,4763000000.0,146000000.0,146437000000.0,117731000000.0,10616000000.0,11617000000.0,,8024000000.0,9828000000.0,13517000000.0,3689000000.0,-9681000000.0
MIRM,2025-03-31,111585000.0,-14677000.0,88567000.0,-15183000.0,-4000000.0,46044000.0,3596000.0,690245000.0,233256000.0,317156000.0,211822000.0,22418000.0,95852000.0,-1961000.0,-1920000.0,41000.0,
MIRM,2024-12-31,99414000.0,-23790000.0,76634000.0,-24222000.0,-14731000.0,44026000.0,3579000.0,670754000.0,225640000.0,317763000.0,222503000.0,22403000.0,78286000.0,-5068000.0,-5048000.0,20000.0,
MIRM,2024-09-30,90377000.0,-14235000.0,69571000.0,-12684000.0,-4247000.0,31710000.0,3586000.0,667893000.0,232024000.0,317652000.0,222969000.0,21594000.0,68530000.0,3984000.0,4165000.0,181000.0,
MIRM,2024-06-30,77875000.0,-24638000.0,57648000.0,-24232000.0,-14580000.0,32672000.0,3569000.0,660754000.0,228988000.0,316558000.0,233245000.0,20438000.0,60430000.0,-3803000.0,6976000.0,10779000.0,
MIRM,2024-03-31,69222000.0,-25279000.0,51392000.0,-26468000.0,-15414000.0,32222000.0,3577000.0,651962000.0,234603000.0,307521000.0,302843000.0,21606000.0,54999000.0,15212000.0,15225000.0,13000.0,
MIRM,2023-12-31,69554000.0,-33149000.0,46950000.0,-30075000.0,-26377000.0,30841000.0,3563000.0,646621000.0,248670000.0,308142000.0,286326000.0,22312000.0,67968000.0,-16618000.0,-11618000.0,5000000.0,
MIRM,2023-09-30,47725000.0,-23588000.0,37497000.0,-25148000.0,-17103000.0,26117000.0,3574000.0,650642000.0,269081000.0,306022000.0,303059000.0,22250000.0,47834000.0,-18221000.0,-18221000.0,0.0,
MIRM,2023-06-30,37497000.0,-74038000.0,30685000.0,-24273000.0,-68514000.0,22009000.0,3726000.0,443588000.0,-496992000.0,307829000.0,297228000.0,8509000.0,35326000.0,-2331000.0,12737000.0,15068000.0,147923000.0
MIRM,2023-03-31,31598000.0,-30130000.0,26619000.0,-27148000.0,-24206000.0,23548000.0,4242000.0,333530000.0,141150000.0,1969000.0,49419000.0,6613000.0,24661000.0,-33774000.0,-33733000.0,41000.0,21228000.0
MIRM,2022-12-31,27906000.0,-36431000.0,23412000.0,-34161000.0,-30603000.0,31105000.0,4359000.0,352906000.0,-392824000.0,2188000.0,28003000.0,5565000.0,23994000.0,-34270000.0,-34028000.0,242000.0,-7841000.0
MIRM,2022-09-30,18780000.0,-35706000.0,15848000.0,-32882000.0,-30518000.0,26217000.0,3971000.0,364347000.0,169297000.0,2086000.0,35759000.0,6943000.0,16337000.0,-26025000.0,-26006000.0,19000.0,-19488000.0
MIRM,2022-06-30,17484000.0,-26922000.0,14960000.0,-31441000.0,-28912000.0,25432000.0,3875000.0,297233000.0,110687000.0,2269000.0,55268000.0,4524000.0,13990000.0,-20172000.0,-20155000.0,17000.0,9045000.0
MIRM,2022-03-31,12892000.0,-36606000.0,10468000.0,-32736000.0,-32378000.0,24088000.0,3774000.0,278148000.0,108932000.0,2444000.0,46272000.0,1580000.0,7872000.0,-39669000.0,-39652000.0,17000.0,14935000.0
MIRM,2021-12-31,3138000.0,57546000.0,1235000.0,-45575000.0,61761000.0,27775000.0,3766000.0,294651000.0,120212000.0,2614000.0,31340000.0,1513000.0,3267000.0,-33147000.0,-14144000.0,19003000.0,75491000.0
MIRM,2021-09-30,5000000.0,-47108000.0,5000000.0,-42824000.0,-41254000.0,30471000.0,5667000.0,235167000.0,56396000.0,2778000.0,55844000.0,,400000.0,-34202000.0,-34184000.0,18000.0,-36094000.0
MIRM,2021-06-30,11000000.0,-43894000.0,11000000.0,-37401000.0,-38932000.0,35048000.0,4776000.0,247668000.0,95737000.0,2942000.0,91938000.0,,1000000.0,-40199000.0,-40181000.0,18000.0,1258000.0
MIRM,2021-03-31,0.0,-50532000.0,-185000.0,-47613000.0,-46961000.0,38134000.0,3381000.0,222241000.0,133883000.0,3105000.0,90677000.0,,,-25210000.0,-25207000.0,3000.0,-51400000.0
MIRM,2020-12-31,0.0,-37203000.0,,-36951000.0,-36701000.0,29726000.0,335000.0,240864000.0,172095000.0,3263000.0,142086000.0,,,-36279000.0,-36251000.0,28000.0,
MIRM,2020-09-30,0.0,-21506000.0,,-21716000.0,-21354000.0,15984000.0,237000.0,141865000.0,120255000.0,3404000.0,48778000.0,,,-17451000.0,-17405000.0,46000.0,
MIRM,2020-06-30,0.0,-23251000.0,,-23597000.0,-23101000.0,18555000.0,405000.0,155766000.0,136208000.0,3477000.0,83042000.0,,,-16994000.0,-16941000.0,53000.0,
MSFT,2025-06-30,76441000000.0,27233000000.0,52427000000.0,34323000000.0,44434000000.0,8829000000.0,615000000.0,619003000000.0,343479000000.0,60588000000.0,30242000000.0,938000000.0,69905000000.0,42647000000.0,59726000000.0,17079000000.0,
MSFT,2025-03-31,70066000000.0,25824000000.0,48147000000.0,32000000000.0,40711000000.0,8198000000.0,594000000.0,562624000000.0,321891000000.0,60567000000.0,28828000000.0,848000000.0,51700000000.0,37044000000.0,53789000000.0,16745000000.0,
MSFT,2024-12-31,69632000000.0,24108000000.0,47833000000.0,31653000000.0,36786000000.0,7917000000.0,594000000.0,533898000000.0,302695000000.0,62224000000.0,17482000000.0,909000000.0,48188000000.0,22291000000.0,38095000000.0,15804000000.0,
MSFT,2024-09-30,65585000000.0,24667000000.0,45486000000.0,30552000000.0,38234000000.0,7544000000.0,582000000.0,523013000000.0,287723000000.0,96838000000.0,20840000000.0,1626000000.0,44148000000.0,34180000000.0,49103000000.0,14923000000.0,
MSFT,2024-06-30,64727000000.0,22036000000.0,45043000000.0,27925000000.0,34331000000.0,8056000000.0,701000000.0,512163000000.0,268477000000.0,97852000000.0,18315000000.0,1246000000.0,56924000000.0,37195000000.0,51068000000.0,13873000000.0,
MSFT,2024-03-31,61858000000.0,21939000000.0,43353000000.0,27581000000.0,33554000000.0,7653000000.0,800000000.0,484275000000.0,253152000000.0,106229000000.0,19634000000.0,1304000000.0,44029000000.0,31917000000.0,42869000000.0,10952000000.0,
MSFT,2023-12-31,62020000000.0,21870000000.0,42397000000.0,27032000000.0,33394000000.0,7142000000.0,909000000.0,470558000000.0,238268000000.0,111358000000.0,17305000000.0,1615000000.0,42831000000.0,18853000000.0,28588000000.0,9735000000.0,
MSFT,2023-09-30,56517000000.0,22291000000.0,40215000000.0,26895000000.0,31730000000.0,6659000000.0,525000000.0,445785000000.0,220714000000.0,88079000000.0,80452000000.0,3000000000.0,36953000000.0,30583000000.0,40500000000.0,9917000000.0,
MSFT,2023-06-30,56189000000.0,20081000000.0,39394000000.0,24254000000.0,28128000000.0,6739000000.0,482000000.0,411976000000.0,206223000000.0,79441000000.0,34704000000.0,2500000000.0,48688000000.0,28770000000.0,37713000000.0,8943000000.0,
MSFT,2023-03-31,52857000000.0,18299000000.0,36729000000.0,22352000000.0,26718000000.0,6984000000.0,496000000.0,380088000000.0,194683000000.0,60522000000.0,26562000000.0,2877000000.0,37420000000.0,24441000000.0,31048000000.0,6607000000.0,10887000000.0
MSFT,2022-12-31,52747000000.0,16425000000.0,35259000000.0,20399000000.0,24047000000.0,6844000000.0,490000000.0,364552000000.0,183136000000.0,60114000000.0,15646000000.0,2980000000.0,35833000000.0,11173000000.0,17447000000.0,6274000000.0,-7326000000.0
MSFT,2022-09-30,50122000000.0,17556000000.0,34670000000.0,21518000000.0,24918000000.0,6628000000.0,500000000.0,359784000000.0,173566000000.0,60282000000.0,22884000000.0,4268000000.0,31279000000.0,23198000000.0,29481000000.0,6283000000.0,9183000000.0
MSFT,2022-06-30,51865000000.0,16740000000.0,35436000000.0,20534000000.0,24962000000.0,6849000000.0,496000000.0,364840000000.0,166542000000.0,78400000000.0,13931000000.0,3742000000.0,44261000000.0,24629000000.0,31500000000.0,6871000000.0,1574000000.0
MSFT,2022-03-31,49360000000.0,16728000000.0,33745000000.0,20364000000.0,24466000000.0,6306000000.0,503000000.0,344607000000.0,162924000000.0,61283000000.0,12498000000.0,3296000000.0,32613000000.0,25386000000.0,30726000000.0,5340000000.0,-8106000000.0
MSFT,2021-12-31,51728000000.0,18765000000.0,34768000000.0,22247000000.0,26536000000.0,5758000000.0,525000000.0,340389000000.0,160010000000.0,64032000000.0,20604000000.0,3019000000.0,33520000000.0,14480000000.0,20345000000.0,5865000000.0,1439000000.0
MSFT,2021-09-30,45317000000.0,20505000000.0,31671000000.0,20238000000.0,24275000000.0,5599000000.0,539000000.0,335418000000.0,151978000000.0,78935000000.0,19165000000.0,3411000000.0,27349000000.0,24540000000.0,30350000000.0,5810000000.0,4941000000.0
MSFT,2021-06-30,46152000000.0,16458000000.0,32161000000.0,19095000000.0,23302000000.0,5687000000.0,553000000.0,333779000000.0,141988000000.0,82278000000.0,14224000000.0,2636000000.0,38043000000.0,22710000000.0,29162000000.0,6452000000.0,522000000.0
MSFT,2021-03-31,41706000000.0,15457000000.0,28661000000.0,17048000000.0,20805000000.0,5204000000.0,633000000.0,308879000000.0,134505000000.0,67330000000.0,13702000000.0,2245000000.0,26322000000.0,22179000000.0,27268000000.0,5089000000.0,-730000000.0
MSFT,2020-12-31,43076000000.0,15463000000.0,28882000000.0,17897000000.0,21669000000.0,4899000000.0,571000000.0,304137000000.0,130236000000.0,69398000000.0,14432000000.0,1924000000.0,27312000000.0,12516000000.0,16690000000.0,4174000000.0,-2773000000.0
MSFT,2020-09-30,37154000000.0,13893000000.0,26152000000.0,15876000000.0,19358000000.0,4926000000.0,589000000.0,301001000000.0,123392000000.0,71305000000.0,17205000000.0,2705000000.0,22851000000.0,19335000000.0,24242000000.0,4907000000.0,3629000000.0
NET,2025-06-30,512316000.0,-50446000.0,383639000.0,-67264000.0,-67264000.0,134557000.0,-1524000.0,5562361000.0,1239727000.0,3462113000.0,1518608000.0,,307507000.0,99796000.0,166312000.0,66516000.0,
NET,2025-03-31,479087000.0,-38454000.0,363511000.0,-53247000.0,6891000.0,115089000.0,1443000.0,3721259000.0,1425878000.0,1475894000.0,204459000.0,,302307000.0,145784000.0,238701000.0,92917000.0,
NET,2024-12-31,459946000.0,-12848000.0,351260000.0,-34719000.0,26848000.0,120213000.0,1445000.0,3301162000.0,1046201000.0,1463213000.0,147691000.0,,333321000.0,127308000.0,206862000.0,79554000.0,
NET,2024-09-30,430082000.0,-15331000.0,334115000.0,-30794000.0,20320000.0,110911000.0,1433000.0,3062746000.0,973090000.0,1450734000.0,182883000.0,,266385000.0,104727000.0,164175000.0,59448000.0,
NET,2024-06-30,400996000.0,-15078000.0,311985000.0,-34536000.0,34470000.0,102547000.0,1218000.0,2916673000.0,881545000.0,1438590000.0,157967000.0,1.0,263130000.0,74815000.0,111355000.0,36540000.0,
NET,2024-03-31,378602000.0,-35543000.0,293564000.0,-54550000.0,15333000.0,87703000.0,1100000.0,2801630000.0,797224000.0,1436642000.0,259936000.0,,224772000.0,73579000.0,111551000.0,37972000.0,
NET,2023-12-31,362473000.0,-27865000.0,278615000.0,-42829000.0,11438000.0,96401000.0,1069000.0,2759767000.0,763047000.0,1435203000.0,89386000.0,1.0,259309000.0,125487000.0,160212000.0,34725000.0,
NET,2023-09-30,335603000.0,-23535000.0,257534000.0,-39212000.0,12757000.0,90593000.0,1138000.0,2589910000.0,699257000.0,1419121000.0,94143000.0,1612000.0,211157000.0,68100000.0,101325000.0,33225000.0,
NET,2023-06-30,308494000.0,-94467000.0,233273000.0,-56172000.0,-56172000.0,89610000.0,1539000.0,2533208000.0,641834000.0,1459071000.0,159318000.0,2797000.0,186593000.0,64451000.0,108932000.0,44481000.0,
NET,2023-03-31,290175000.0,-38082000.0,219743000.0,-38894000.0,-3133000.0,81539000.0,2126000.0,2667564000.0,652586000.0,1580955000.0,256363000.0,10505000.0,187772000.0,36414000.0,58925000.0,22511000.0,53228000.0
